DNA1,MART1,CD207,SOX10,GZMB,CD163,CD1c,KRT14,CD3e,CD11c,CD8a,aSMA,CD20,CD68,PDL1,MITF,FOXP3,PD1,panCK,CD16,CD206,CD31,Vim,S100A,LAG3,CD56,pS6,HLA-A/B,SOX9,HLA-DPB1,PCNA,CD14,CD66b,pH3,LMNB2,Nestin,H3K27Me3,PRAME,TIGIT,TIM3,CD57,cPARP,DNA13,CD4,Ki67_2,IRF1,imageid,ROI_major_category,phenotype
17158.518,567.1113,264.99786,669.7623,922.5717,433.43042,1746.272,276.27625,2834.1414,1435.9551,1556.8245,87.99143,1265.7538,364.5032,804.409,1244.6553,347.7623,1290.3234,296.8287,1165.5675,604.24194,522.90576,4594.413,606.4818,465.13492,733.05566,85.69165,1488.4818,255.63812,4372.805,127.68523,2147.289,329.88864,108.3833,4600.966,571.58673,5021.904,1064.1221,291.96573,924.7259,783.8694,187.3469,952.3704,5497.835,190.07495,652.6574,C,VGP,non_tumor
18773.338,594.6215,274.2088,598.1256,951.4225,470.75204,956.80426,225.40784,1170.2708,1555.3083,912.615,87.8385,1306.646,351.26263,721.89233,1204.6982,270.78793,1200.0033,307.25775,1389.031,1289.0522,414.22186,2607.483,596.8467,486.3801,641.57587,60.46819,1042.2969,324.46002,849.02936,93.39804,1176.566,328.55466,93.04241,4104.863,537.00653,3520.5547,1091.6688,288.73245,827.86786,823.63947,195.63295,956.0049,1958.2463,189.34258,607.5726,C,MIS,non_tumor
19720.762,732.46356,360.70862,889.096,1243.851,479.00662,1589.9006,164.30133,2357.3875,1166.5133,4249.245,86.02318,1360.139,386.95694,801.82117,1235.414,271.19205,2017.2185,248.38742,3197.4504,701.72845,725.3609,5834.0894,1013.00665,511.2616,802.60266,160.0298,1688.8477,323.7649,1918.414,251.59271,1250.9437,343.3576,128.96689,5981.1523,536.9702,3638.0862,1122.4536,401.07285,1223.9039,802.5861,199.19205,1800.8807,1828.6458,197.52649,696.34436,C,VGP,non_tumor
12483.393,13143.865,1361.0435,9623.348,1910.8411,680.85156,1763.7256,4589.075,849.54724,937.04346,1152.9625,90.572716,1455.4647,362.41678,931.86957,2125.2788,338.84106,2092.8381,3779.4648,1263.9146,258.033,459.67166,14160.886,1147.3928,561.05396,988.7841,154.3883,1679.9745,628.066,394.2534,191.39131,574.8096,379.9565,145.56223,7332.384,1456.3883,49995.27,1619.4768,439.19492,2559.3088,1202.979,298.25488,2408.036,973.3148,271.84558,712.28937,C,MIS,tumor
7697.2476,9800.5,1128.3186,3615.4956,1229.854,440.83627,6897.0044,208.80089,629.70795,2844.792,1151.8894,87.73894,1183.8407,275.43805,842.0177,1256.7434,235.9292,1455.792,309.61063,1056.2124,653.3363,461.7301,8876.526,6681.9556,425.11063,784.63715,199.30531,2277.1328,258.43805,1678.4513,145.9823,413.9115,284.1239,105.4646,6856.279,603.13275,4619.8716,991.70355,250.19026,1518.3894,679.6239,160.35399,690.89825,1273.7301,177.40265,740.56635,C,VGP,tumor
15490.904,5216.288,610.36804,1716.2726,1147.6128,369.6059,1175,2235.6006,667.75867,562.71356,770.9375,87.0191,1200.1041,292.7743,753.11456,1271.9878,246.44098,1386.0955,1507.0382,955.63196,153.7448,361.49133,3231.9636,893.81946,433.1736,762.07983,86.265625,892.7118,368.91147,265.05728,127.35243,394.4045,290.59375,107.43924,2743.4949,571.76215,9002.8545,929.4219,263.52603,676.57294,697.20483,166.8698,704.1858,409.6389,167.15451,612.9583,C,MIS,non_tumor
8537.23,8254.998,886.8384,6446.487,1389.2842,484.37302,2161.975,176.05328,768.28064,654.4813,1015.5453,87.367676,1283.1901,308.3357,806.48315,1523.9059,237.90587,1475.9254,250.55951,1141.6305,179.5968,383.60745,3959.1047,13090.972,466.9556,851.2558,220.52397,2138.4512,361.35168,322.61102,249.881,466.39786,296.98935,116.59858,4170.332,594.3002,5372.3657,1036.5204,274.3499,661.16876,753.643,176.57016,1084.3818,500.67496,183.19539,682.627,C,VGP,tumor
11737.815,867.7231,766.80615,724.60925,1175.5415,491.6277,9788.532,387.96616,1580.9785,5722.409,4704.12,86.144615,1260.8616,353.7631,789.43695,1232.4462,362.26154,1200.0585,338.69537,3427.5508,1010.0369,667.27386,3122.5046,1641.5692,483.43384,1069.2461,421.6,1606.2954,313.77847,6408.8677,304.45538,1340.3353,323.4954,104.113846,3616.2124,561.70154,2275.1753,1047.4923,305.98154,2608.3416,820.5077,199.87384,1182.24,2601.9631,199.07692,633.8031,C,VGP,non_tumor
13447.715,5809.8887,834.1241,6436.3613,1274.0278,406.4426,2232.0295,3121.474,697.9778,605.9278,946.01666,88.46667,1256.4259,315.7926,792.1667,1284.9166,270.27408,1466.687,1756.7852,984.84814,206.78148,419.22037,4010.1482,1718.7593,450.93332,771.9389,124.922226,1345.2389,281.72223,484.98148,140.84259,446.5537,299.4463,97.41111,2972,625.21295,10666.296,1072.0352,291.0778,1280.713,734.29816,179.28148,1078.3055,599.79816,183.72778,650.3315,C,MIS,tumor
18975.133,12703.439,1275.491,11147.318,1489.437,470.685,1929.119,267.969,862.617,859.745,1331.675,91.597,1380.585,321.819,1008.194,2013.788,265.326,1729.356,301.077,1321.873,210.605,432.175,6488.051,2615.079,619.824,1033.489,1181.479,3096.624,455.454,1245.059,811.354,496.125,340.264,173.682,6398.609,715.082,9517.821,1227.057,317.055,928.106,870.249,212.032,1596.889,577.735,834.672,1292.093,C,RGP,tumor
8873.744,1325.1469,871.9217,795.6052,1533.832,411.76672,2989.3638,600.9217,946.35724,683.6019,792.9886,86.73246,1520.261,384.09952,746.38824,1293.1012,313.7227,1302.8091,1977.7603,1034.3491,171.18271,324.01633,866.89557,595.09625,521.9641,764.08154,80.27243,1293.3915,267.8075,592.88745,108.33279,478.65253,348.8858,96.2708,4361.6377,582.85645,5620.928,1166.6606,304.50244,670.46985,865.0163,214.82382,1249.0571,710.0587,198.82382,617.429,C,MIS,non_tumor
11296.134,9332.692,1274.0044,8010.0244,1453.9275,481.63297,1795.7472,2137.6287,661.8132,723.1978,1144.6263,92.14286,1219.0989,287.43515,781.4945,1551.0791,249.1956,1460.4769,1611.6307,1036.4945,156.6044,359.63736,2878.3735,7579.646,426.66373,766.38904,347.2176,1625.2439,408.1165,612.2088,206.4967,428.33627,294.66592,114.84615,5531.0464,752.0593,9960.156,997.04834,273.24396,683.4242,731.1517,172.55824,978.789,554.8066,207.07033,623.1407,C,VGP,tumor
7020.837,10087.38,1408.623,5796.9663,1531.0063,355.1166,1950.4712,272.7061,702.4824,712.61664,1251.131,89.17093,1213.4792,292.3051,838.96967,1680.9186,251.58307,1465.222,509.4393,1016.32587,206.50319,490.72205,15180.155,3338.088,446.02075,848.4265,226.16772,2184.3994,420.33865,408.67572,209.84344,409.71884,289.53995,114.87221,3138.4392,711.2732,18990.477,952.90735,292.12302,2430.211,681.7252,166.94089,708.5878,533.7252,202.60703,657.0975,C,MIS,tumor
13347.396,715.39655,426.53735,749.023,1031.615,688.68964,3375.7615,297.88507,884.2759,1590.2988,1631.3132,89.55173,1325.7903,439.67816,756.41095,1426,326.15518,1264.316,310.5086,2185.0115,2298.661,542.14655,5232.3706,573.0488,497.4569,750.5977,124.97701,1087.6235,287.42242,3873.2788,121.19827,1183.5747,321.34195,100.76724,6584.1353,576.68964,5943.3965,1128.5719,282.91953,891.5431,788.6437,184.50862,768.1149,1526.4281,189.5977,734.12646,C,VGP,non_tumor
39868.4,547.95575,397.54947,768.67706,1044.6484,431.3828,1999.2865,199.96875,3582.7969,5548.2837,1326.7526,91.09375,1399.6224,349.3203,935.9167,1534.4688,6279.0366,1967.1041,251.90364,3920.263,982.71875,543.5599,6090.776,748.4948,580.84894,953.11456,334.0026,3466.0364,372.5078,2989.6016,310.0547,2549.461,373.66928,190.14323,16071.956,637.4167,6468.971,1536.6224,505.02084,1668.1537,986.638,228.64062,2990.8672,6363.6978,214.80208,725.91406,C,RGP,non_tumor
10226.558,7562.3086,829.6194,11506.809,1616.7164,497.21643,2695.704,168.8383,864.0796,765.6617,1112.3507,88.9403,1425.8109,338.09204,804.301,1638.8308,251.87065,1443.0846,268.47513,1228.3259,182.60945,398.21393,4004.826,12880.064,498.82837,903.78107,319.4801,2029.3234,391.63434,347.5398,231.18657,516.0796,349.83582,120.910446,5344.2266,694.53485,16658.072,1138.5573,288.1791,749.6045,845.7488,198.99503,1319.8931,578.3159,368.3607,662.93036,C,VGP,tumor
9392.092,713.9399,437.91586,551.83655,1279.8029,514.07214,2404.5505,163.70433,2091.363,5660.1924,2391.572,89.80769,1433.3894,396.1947,863.25964,1317.6635,451.9399,1559.4591,244.07452,3127.005,1079.2115,571.9327,2453.3293,625.40625,483.26202,811.5769,135.10336,2374.8606,389.625,4165.613,203.63942,1588.065,314.8053,115.125,9185.189,541.5769,4716.856,1254.0048,313.32452,1488.3966,871.3053,206.8702,890.7524,3515.678,204.32933,715.0361,C,MIS,non_tumor
47539.844,697.5525,475.00912,825.9726,1350.7626,518.4155,3178.3608,151.18721,4371.4062,1307.8904,2556.0913,88.16895,1819.0822,420.35617,765.6393,1642.2603,888.11414,1735.9132,236.73059,1433.1963,363.79907,543.8767,3362.4202,652.35614,608.8082,935.96344,167.26485,1964.0411,480.3927,2290.7717,266.8356,892.21,399.10046,180.56165,10813.867,673.1872,7894.1646,1396.0502,388.07306,1019.9087,924.0137,221.40182,3701.1643,6262.388,212.21918,680.31964,C,VGP,non_tumor
11659.576,433.02866,281.2149,629.0659,864.8768,392.5444,4071.596,167.85387,1869.0917,1473.9141,1607.4269,88.776505,1030.8539,316.9341,826.6877,1135.4155,425.34097,1319.3066,259.02292,981.25214,616.84814,594.4498,3880.8997,839.5473,431.98853,740.69916,425.31805,1841.9427,319.81088,17794.244,187.83667,442.43268,293.3238,133.17479,6768.5874,490.42694,4308.215,931.73065,266.33237,3202.3438,636.6275,155.49284,520.5903,2345.1433,167.43553,613.2464,C,VGP,non_tumor
22498.357,638.83136,438.22482,717.5714,1205.527,338.0937,4346.391,202.19907,2200.267,1073.5059,1464.6838,146.28572,1407.7494,369.7541,757.32086,1278.0421,2870.288,1361.473,315.65808,1208.3044,286.41687,462.3583,3742.0913,916.26465,454.72833,773.726,175.52225,1732.6744,335.24823,1734.7471,260.73068,502.60657,318.71194,138.26932,6786.124,660.6768,10147.171,1135.7963,323.2834,715.6159,781.96484,182.09836,1826.5831,3969.658,649.8665,745.5644,C,MIS,non_tumor
19747.71,494.57462,296.40533,548.83966,953.9376,462.89978,1738.1693,146.36302,1999.0446,2872.6257,2906.1135,93.523384,1473.5613,315.01782,799.1915,1278.3096,502.64587,1362.1693,230.2784,3643.1357,2218.9778,959.51,2144.7039,603.6503,487.87973,809.97327,140.5991,2177.0735,367.93988,2564.4834,216.86636,2269.9556,320.97995,135.0245,6037.4434,513.1403,4650.6904,1103.6437,320.24722,909.91315,792.55676,194.20044,1487.7773,2338.853,181.9265,653.19824,C,RGP,non_tumor
6034.3794,12716.252,1251.9092,3568.384,1336.5387,545.4445,1909.9961,827.16534,659.93555,805.315,1084.519,92.570625,1194.6945,280.83466,901.0067,1735.7013,261.09976,2121.2175,1469.5117,1039.0874,215.65807,415.12445,6403.5356,12208.279,450.4322,743.1446,355.02466,2350.8801,546.64124,505.72815,175.8666,447.11548,290.54205,101.429375,3761.6838,623.33014,11624.085,1001.1592,276.1788,552.12836,728.10596,169.5908,690.5796,531.5067,186.23262,660.3789,C,MIS,tumor
8488.194,717.227,373.869,516.31256,1236.4786,409.4721,842.5707,99.01816,779.8664,972.15045,695.4125,87.79378,1261.5317,339.23218,696.70166,1122.358,233.71985,993.06354,244.38132,1017.5266,666.1984,356.7756,1926.0869,836.4812,401.20493,650.4488,121.661476,848.88324,886.54865,1178.1024,121.644615,1040.8755,292.46692,87.687416,1595.7899,436.74188,2988.8496,885.5084,249.0026,843.8093,725.55255,169.93645,1153.0765,856.7821,179.3865,611.4812,C,MIS,non_tumor
5748.3984,889.2288,617.36017,628.38135,1275.1716,390.7479,2066.5657,795.911,888.6038,725.8644,693.2415,86.057205,1376.072,349.47458,742.4407,1229.8093,263.03815,1106.1759,700.3263,936.9237,155.43855,314.80298,290.84958,472.2055,435.88773,639.6822,152.63347,1113.3474,280.84534,798.9428,112.620766,438.17584,312.83475,84.68644,2894.2373,481.286,1163.142,1051.945,275.98306,618.2818,810.9873,202.26271,894.7097,997.9597,197.48305,642.2903,C,MIS,non_tumor
33216.19,633.5625,360.625,824.3125,1156.845,664.595,3113.375,167.495,4422.525,4653.0776,3194.17,88.04,1889.7875,386.3625,823.875,1571.0225,445.4125,1755.2225,242.26,1653.9075,1189.215,643.2775,6566.025,1314.615,606.2425,933.2325,204.025,2877.7976,505.535,3535.9,230.9675,2033.8025,403.925,145.97,10152.63,665.92,4406.67,1445.5675,384.0725,1345.405,988.485,232.795,2453.8826,6350.5723,209.095,682.085,C,VGP,non_tumor
6086.288,8710.033,886.10925,8273.885,1380.4348,471.92126,1747.4854,202.77086,722.2409,629.22797,1032.047,86.64278,1164.5923,290.13162,789.2597,1401.4077,226.39014,1418.631,266.302,1086.1986,186.23267,407.45593,5999.833,24372.396,465.47473,843.2855,167.75793,2486.2302,359.6639,322.63806,246.89777,476.30786,287.46298,115.02115,4225,625.3702,11245.091,1017.91656,267.70505,858.03406,713.8754,171.3208,846.5088,472.0893,173.2785,662.6275,C,VGP,tumor
15001.927,9303.663,1246.962,6898.104,1309.1266,501.33417,1458.1393,3698.8025,726.6962,640.8253,936.8734,88.7519,1145.1316,292.03036,807.1266,1396.6278,245.44304,1511.3164,1440.8025,1047.9797,170.81012,415.5215,6539.9062,476.7823,485.0962,896.13165,102.82532,1145.681,392.881,275.83545,157.12152,397.5924,300.89114,130.88861,6345.927,634.9595,15157.491,1100.1038,300.76202,665.3519,750.2076,182.8076,1290.362,435.8481,173.74684,637.3772,C,precursor,tumor
11044.364,13573.002,1420.6033,6371.197,1509.4532,490.93387,1595.1355,541.95966,763.0484,715.7565,1050.9403,91.22742,1346.371,322.10324,887.6355,1943.8468,261.38388,1460.9855,701.39514,1202.021,201.1371,415.0484,6704.329,3974.342,515.379,876.9242,927.32904,2203.908,389.50323,439.73065,402.36935,471.27097,312.17743,147.67741,3950.458,679.06775,11754.332,1090.4436,293.3774,1044.3806,829.5016,203.76935,1059.75,525.3274,661.28064,691.0742,C,RGP,tumor
16856.775,7376.214,826.05225,3192.2239,1611.9427,489.05722,1969.0945,2881.9155,866.1194,705.3309,895.14923,88.53483,1427.9602,365.96268,842.7736,1232.2512,304.72638,1611.913,2180.0173,1051.4303,181.17662,363.18408,4371.1343,1292.8582,490.94528,745.15674,103.61691,1497.1692,590.80347,307.83582,138.89552,461.49005,321.43036,97.547264,5624.597,624.32587,10619.453,1149.7612,294.54477,1055.592,827.7687,199.80348,1718.2263,529.5995,199.89552,660.92535,C,MIS,non_tumor
18214.268,557.23004,428.98404,654.28754,1100.2971,422.08307,1843.1981,122.805115,1364.1533,2314.9202,1534.837,103.53355,1275.7827,337.28433,739.1693,1046.0383,265.3067,1160.9297,226.77956,1188.4281,1611.2333,1533.4313,4900.722,1262.1885,501.94888,818.4856,95.501595,1275.4921,284.262,1045.3643,138.74442,899.0895,308.9265,114.53994,8502.153,714.43134,5585.3896,1250.8147,292.2428,1427.0638,750.16614,178.63258,1374.2556,1891.4089,199.38339,665.5048,C,MIS,non_tumor
8057.1616,1206.0281,4683.679,1152.0469,1233.1733,259.13113,7081.3115,2758.59,695.363,891.9578,979.2342,89.95785,1223.6558,306.2412,793.637,1177.6323,312.64636,1674.6792,5132.803,1019.16394,178.90866,378.82202,3925.5269,763.0937,423.64404,817.0562,115.46136,1599.8267,339.5082,2857.8853,193.22717,437.00937,297.7822,104.39578,7036.911,573.4169,3594.8477,1109.4965,272.9555,1345.9813,765.97424,180.6206,999.7775,1255.9462,188.63934,628.68616,C,MIS,non_tumor
16892.418,506.70093,278.5919,565.5545,1039.0062,439.10593,1186.2493,140.20872,2150.0842,639.0872,1243.4175,93.21184,1199.0498,330.2461,682.25854,1110.3489,247.09346,1117.7445,234.28038,1175.8536,255.46106,792.84424,1675.7632,468.18692,433.0997,760.8629,87.45483,1094.0997,278.47974,636.65106,118.50779,739.88477,300.57632,96.75078,4592.106,468.22742,2967.6543,1001.3645,268.72897,584.12775,745.0062,177.29283,1385.7228,2965.9907,176.91277,609.11523,C,VGP,non_tumor
33760.363,517.1687,328.02454,744.6411,970.0307,488.13498,1809.7975,168.78221,2890.8804,1670.2454,2259.1902,89.582825,1349.0092,321.22086,849.57666,1493.6074,714.7086,2201.905,240.09203,1352.457,194.26994,521.23004,2813.3926,558.79755,495.72086,913.3466,154.75154,1849.7761,392.84048,1493.4479,339.4264,1151.8344,375.82208,226.05215,10016.059,572.4785,6205.632,1191.1963,334.273,994.8221,780.82513,186.28528,1700.9663,5274.224,307.7086,644.0368,C,VGP,non_tumor
8519.48,9181.1045,1169.6014,7243.2446,1338.0839,425.35898,1652.9603,304.3986,694.04663,627.70166,980.4336,89.822845,1185.0653,291.99768,826.6387,1857.7179,238.35431,1344.7809,327.24243,1079.0466,202.85315,456.53146,15506.331,2857.0698,492.75757,846.16315,389.78088,1995.6597,379.7156,404.50116,369.89743,439.8648,318.99066,300.2238,4169.825,804.986,9429.935,1044.6038,273.50583,1164.324,767.46155,190.25641,999.71796,470.5478,415.59674,660.1422,C,RGP,tumor
26222.031,458.19635,478.85388,885.44446,983.64233,561.97107,2104.0334,185.45358,1710.7214,7272.6196,1818.6774,92.63318,1613.0487,411.28918,911.2085,1453.417,330.66513,2601.7822,286.91476,2304.3728,2655.7625,622.56775,5477.67,506.95282,456.3303,828.7047,180.551,1596.0563,387.54642,3220.9102,303.65906,904.5799,325.07764,177.81888,12661.784,551.1827,6188.1353,1168.4916,278.7047,1591.169,713.7778,163.10503,781.86456,3330.1812,265.98477,729.96344,C,VGP,non_tumor
21949.61,657.4103,320.61026,782.73846,1351.5308,470.6,1816.2,198.11282,2517.6692,1289.7513,4963.3745,88.089745,1554.9333,1250.5333,799.0615,1508.2487,342.60257,1369.1897,243.08205,1365.1564,408.15897,913.40515,5416.2896,573.3359,549.10767,1022.5718,143.9641,1602.0718,430.4923,2816.3308,169.5718,785.46155,385.45642,145.08461,6365.5693,661.05896,6352.559,1228.6154,309.3923,979.7231,922.0051,218.48718,1165.4949,3882.841,200.91795,651.52563,C,VGP,non_tumor
31958.664,833.7014,536.441,661.96875,1362.6077,580.3507,1747,137.09723,3408.5452,978.11456,6365.3784,88.795135,1710.4827,432.40625,776.1007,1529.0278,464.2743,1481.4861,235.46527,1435.0312,277.80902,710.15625,4186.2603,708.5347,587.7708,814.78125,123.0625,1789.5972,424.8264,2146.038,209.94792,716.4236,409.15973,165.63194,8253.6455,665.0903,8656.906,1299.4445,344.5868,917.4375,952.6632,219.05556,1919.6111,2507.2222,213.40973,662.559,C,VGP,non_tumor
9129.704,6181.602,854.74274,2724.4211,1208.0858,455.68912,1964.781,4740.914,639.03827,584.0015,952.6187,96.01072,938.6922,257.2343,764.05975,957.04443,239.8683,1416.5253,2849.8745,830.1761,155.01685,361.61868,6393.8975,1079.9525,394.14243,784.8729,198.79326,1526.5957,237.82849,315.79785,276.53445,350.85605,271.83002,158.14702,3586.735,515.93414,9077.024,842.42114,260.72433,1559.4962,592.27716,152.56967,1278.7136,429.58347,179.9709,631.6508,C,MIS,non_tumor
29395.908,475.3409,384.0909,903.13635,1030.0227,305.38635,1401.7803,1734.7273,645.44696,601.1818,840.69696,88.68939,942.3561,264.33334,755.7955,1369.1895,300.0909,1736.5,4678.492,934.86365,219.73485,434.7803,974.2879,704.82574,378.12122,881.9091,160.04546,1058.0378,2070.5303,416.47726,448.49243,441.9394,327.46213,243.65152,4082.629,543.5303,10122.871,912.2955,260.7197,1456.0303,636.6288,155.0303,2568.7349,468.14395,171.13637,668.42426,C,MIS,non_tumor
12361.234,546.15533,309.55502,552.3188,985.64404,244.40453,866.4854,109.99191,972.00323,687.51135,1128.2621,87.67799,1097.7023,282.07605,687.0599,849.2994,266.02588,1008.7945,309.0987,1077.2928,408.17636,381.15533,1144.1925,391.9385,351.87863,567.57446,65.37379,811.254,257.63754,654.9725,81.62298,686.99677,274.34628,98.76699,1277.9142,424.84628,2316.6829,784.555,241.65695,631.712,624.18445,148.94174,571.6424,1258.2848,166.37378,603.57605,C,MIS,non_tumor
28660.967,813.2154,367.43076,711.9231,1269.1077,482.09488,2398.9973,201.46666,1609.0385,1100.6718,1080.4385,125.074356,1549.7,399.90768,775.43335,1399.3641,321.84872,1341.418,258.26923,2843.0642,310.1077,1779.1769,4121.0947,739.2,579.5333,845.9154,119.176926,1813.8257,290.44873,2419.5872,199.14871,817.42566,382.69232,133.31282,6893.3486,592.60767,2884.8462,1203.4539,343.51794,2634.0923,904.9436,225.21025,2174.054,2494.636,252.11795,691.7692,C,VGP,non_tumor
10743.295,7101.9375,738.4687,12998.08,1670.7532,317.6941,2677.585,1187.1718,853.9141,786.71735,1088.9196,87.19857,1419.3489,333.2594,809.3095,2004.5742,287.93738,1441.4938,876.8855,1069.6136,248.3077,390.1789,2682.9553,7689.841,465.8068,1067.4901,392.82468,1711.1002,347.39178,560.9571,187.83185,498.11984,299.9338,108.497314,4298.6084,757.7961,17385.793,1216.7228,288.00537,656.64935,782.63684,182.17174,1318.3542,624.0483,220.55457,640.47766,C,MIS,tumor
14106.128,653.26166,355.68872,535.98047,1204.5819,409.86917,4843.3745,107.04962,1465.436,2732.0842,1736.7308,89.565414,1302.9879,339.9684,745.6737,1161.5488,432.1203,1369.3955,232.05113,1997.5067,2161.6826,547.0406,3682.0015,700.75336,478.9609,785.5609,110.90677,1270.773,302.28723,2317.2676,181.77293,1014.69324,305.06467,105.35037,11292.896,559.8872,6158.0947,1248.9158,286.68872,1393.0015,778.7188,185.34285,835.3353,2417.0903,241.05113,797.3654,C,MIS,non_tumor
14559.961,566.49304,360.1574,784.0787,997.2847,428.77545,1363.7407,133.64352,710.2083,2091.5579,1044.669,88.51852,1072.1829,290.15277,797.8657,1157.5393,227.96297,1135.7245,284.3588,856.69214,1659.2847,467.13425,3441.9214,1186.2454,385.0324,731.2917,310.05093,1558.3079,251.76389,6065.6504,435.47455,543.7153,274.4676,145.62038,8344.039,448.7986,4402.2754,935.3125,244.5787,2715.676,630.0116,153.71759,1792.4607,1922.2084,189.07639,703.59955,C,MIS,non_tumor
18152.84,432.06326,735.7348,865.64233,1005.6618,232.58394,2479.051,1546.8589,609.0779,609.87836,976.3674,89.77615,1107.1923,276.28467,726.292,1139.5596,304.13138,1764.0681,5870.698,942.0827,154.86375,324.65207,445.1533,555.63745,415.62286,818.56934,182.14598,1444.3479,1059.7543,412.45743,185.0219,406.34064,297.09488,129.53528,6708.8955,8746.263,4283.506,1029.2457,255.20682,866.02435,745.3844,185.47202,1102.0559,580.09247,218.67883,623.9781,C,MIS,non_tumor
18866.37,8973.748,1158.5388,12331.238,1607.733,453.74756,2594.398,1463.1844,679.3738,822.3932,1275.1407,94.53398,1213.9514,291.02426,840.1505,1926.1311,271.64563,1559.801,905.6505,1194.7815,202.69904,471.4709,5940.9517,16569.549,515.3981,1004.4418,167.58252,2660.8835,360.67474,662.68445,262.2039,483.67963,322.42233,158.85437,7479.995,895.0388,27298.107,1296.1844,337.5194,1402.3738,816.9272,198.86407,1576.0049,601.11163,202.16505,746.69904,C,MIS,tumor
11936.282,786.93713,531.8083,841.796,1150.9724,236.65031,2389.9463,459.37576,740.6319,672.6963,835.07825,89.37116,1414.9631,363.32822,741.5905,1311.5292,294.96167,1334.7255,1434.2792,1097.1304,171.82056,355.95398,322.75308,340.38803,474.63956,709.2515,219.23466,1021.70703,350.38803,358.59048,129.01688,467.30368,340.00153,105.06135,5012.922,623.6227,6987.3022,1182.431,299.6687,606.6549,856.01227,216.26534,976.9985,563.2822,188.66718,608.24384,C,MIS,non_tumor
37117.383,503.14832,347.52118,788.7415,999.68646,420.36865,1589.2627,170.54237,3693.038,1105.8306,2576.0635,90.41525,1321.7584,327.10593,1178.017,1531.9323,1644.6737,4098.695,249.72458,1237.7797,862.7585,483.02966,4022.7542,536.9153,649.98303,888.5805,113.71186,3823.6526,534.339,6109.7373,284.85168,552.3093,393.39407,213.8983,18753.424,624.8983,7535.6313,1520.8602,405.7839,1621.0509,861.45764,206.42796,1724.7627,6229.0083,308.13135,694.4195,C,VGP,non_tumor
8552.002,7368.6597,821.2714,2139.4822,1247.9374,476.24216,1555.0605,2358.9082,652.4227,691.071,1014.0125,93.06472,1243.8915,283.44156,803.94257,1565.7192,267.0595,1651.7338,2653.7903,1042.6409,174.70459,364.50626,3079.2756,8649.0205,438.39352,767.4906,754.8998,1579.8497,414.5929,373.2975,284.97598,433.16284,297.26514,116.29749,4084.3005,533.2307,5821.421,964.0877,264.30063,475.10544,725.78394,169.1336,929.9102,494.24844,216.00313,689.83405,C,MIS,non_tumor
15298.007,466.65454,249.20364,774.72363,941.29456,472.58182,1511.8763,168.2,3072.0654,752.72,3474.7817,94.88364,1206.7128,326.37454,713.7673,1139.7273,262.3127,1409.92,238.17455,1317.0691,638.99274,884.0618,3100.5127,647.24725,468.35635,809.04364,160.60727,1567.4763,321.61453,816.0873,187.68364,973.0327,303.64728,117.07273,5290.72,497.00726,3293.6218,1049.04,306.16,982.5382,777.17816,181.4,1419.6836,3656.52,182.38182,634.8182,C,VGP,non_tumor
13328.18,455.45963,430.61572,933.12915,917.4962,327.72336,1875.3143,198.91281,1210.1356,10414.013,1945.4683,90.74381,1066.7126,969.4047,897.789,1331.1389,245.61464,1501.0302,307.9828,2219.3606,2160.8516,771.31537,10006.431,895.6437,454.37354,895.88806,151.0775,1776.1604,277.55328,2236.8752,231.28203,1008.9817,294.2874,137.4704,11000.777,557.1259,6680.8438,1068.0807,268.60065,2204.7913,725.5307,202.20021,813.1959,1993.2196,240.22498,665.4263,C,MIS,non_tumor
17079.904,433.20358,357.11975,546.30536,1120.509,568.52496,1645.2615,124.40719,2081.3452,2026.018,1461.2316,108.92815,1152.1816,351.2954,744.8463,1326.3394,396.4571,1287.8563,243.004,1663.451,1850.7545,731.5748,4741.495,693.23755,455.26746,766.0439,78.856285,1365.487,285.4072,1799.9601,172.66866,1910.509,311.3054,122.75449,6365.6226,509.93015,4294.2217,1034.6666,280.41516,1209.7426,719.68463,177.07585,1306.7864,2738.8662,174.87025,629.8902,C,RGP,non_tumor
10701.945,875.2533,386.12994,748.2379,1122.9471,474.94714,1844.2445,208.38547,1055.5837,1130.815,1247.5419,102.34582,1342.6454,347.63437,755.2401,1298.3965,270.05066,1156.9075,254.51321,1615.8546,295.94272,2207.5352,2207.1497,801.8943,474.2467,692.2555,132.15639,1491.7974,291.8436,1840.2798,184.96916,794.2577,339.97797,113.16079,5499.912,680.2797,3622.6543,1173.5793,286.64978,671.5264,899.663,208.20924,1063.8171,1700.0859,212.39207,720.1388,C,VGP,non_tumor
49776.383,972.2564,590.3162,437.8034,1572.0171,507.62393,2541.1453,91.23932,2324.359,1541.5214,1167.9146,87.31624,2077.607,542.4701,771.99146,1946.4701,644.87177,1243.1196,197.53847,1692.7179,804.9829,876.44446,822.9231,556.42737,730.8034,690.12823,130,1560.5983,679.82904,2140.077,123.83761,884.93164,446.71796,124.0171,15241.761,846.7436,10117.556,1992.4103,372.0684,800.6325,1235.2992,297.46155,3098.4016,2360.171,259.75214,670.1111,C,MIS,non_tumor
